scope,query_id,split,system,P@10,R@20,F1,NDCG@20,hallucinated_or_out_of_pool,total_tokens,latency_s
full791,RealScholarQuery_26,holdout,neural_embedding_v2,0.1,0.5,0.16666666666666669,0.6131471927654584,0,0,0.0
full791,RealScholarQuery_26,holdout,single_llm,0.2,1.0,0.33333333333333337,0.9197207891481876,0,2407,15.869906699997955
full791,RealScholarQuery_26,holdout,scholarloop_a_v2_no_rerank,0.2,1.0,0.33333333333333337,0.8503449055347546,0,0,0.0
full791,RealScholarQuery_26,holdout,scholarloop_a_v2,0.2,1.0,0.33333333333333337,0.8772153153380493,0,0,19.413184300006833
full791,RealScholarQuery_27,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_27,test,bm25,0.2,0.2222222222222222,0.2105263157894737,0.15887143153726957,0,0,0.0
full791,RealScholarQuery_27,test,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_27,test,single_llm,0.0,0.0,0.0,0.0,0,1155,5.939784900008817
full791,RealScholarQuery_27,test,scholarloop_a_v2_no_rerank,0.2,0.3333333333333333,0.25,0.23473630704645568,0,0,0.0
full791,RealScholarQuery_27,test,scholarloop_a_v2,0.3,0.3333333333333333,0.3157894736842105,0.2232528924776503,0,0,8.232517800002825
full791,RealScholarQuery_28,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_28,train,bm25,0.1,0.5,0.16666666666666669,0.21743701127756251,0,0,0.0
full791,RealScholarQuery_28,train,neural_embedding_v2,0.2,0.5,0.28571428571428575,0.2476427880871277,0,0,0.0
full791,RealScholarQuery_28,train,single_llm,0.1,0.25,0.14285714285714288,0.24630238874073,0,1101,5.193528500007233
full791,RealScholarQuery_28,train,scholarloop_a_v2_no_rerank,0.2,0.5,0.28571428571428575,0.6366824387328317,0,0,0.0
full791,RealScholarQuery_28,train,scholarloop_a_v2,0.2,0.5,0.28571428571428575,0.6366824387328317,0,0,9.499982799999998
full791,RealScholarQuery_29,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_29,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_29,train,neural_embedding_v2,0.0,0.125,0.0,0.05758752804519195,0,0,0.0
full791,RealScholarQuery_29,train,single_llm,0.0,0.0,0.0,0.0,0,1651,9.544446899992181
full791,RealScholarQuery_29,train,scholarloop_a_v2_no_rerank,0.1,0.125,0.11111111111111112,0.07979453856244817,0,0,0.0
full791,RealScholarQuery_29,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,14.330796599999303
full791,RealScholarQuery_30,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_30,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_30,train,neural_embedding_v2,0.1,0.16666666666666666,0.125,0.09546043308946733,0,0,0.0
full791,RealScholarQuery_30,train,single_llm,0.1,0.16666666666666666,0.125,0.30260241349881345,0,851,3.0265279000013834
full791,RealScholarQuery_30,train,scholarloop_a_v2_no_rerank,0.2,0.3333333333333333,0.25,0.4539036202482202,0,0,0.0
full791,RealScholarQuery_30,train,scholarloop_a_v2,0.1,0.3333333333333333,0.15384615384615383,0.3751702446694335,0,0,6.865326800005278
full791,RealScholarQuery_31,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_31,train,bm25,0.2,0.2,0.20000000000000004,0.29167684708429703,0,0,0.0
full791,RealScholarQuery_31,train,neural_embedding_v2,0.2,0.2,0.20000000000000004,0.20818096999667898,0,0,0.0
full791,RealScholarQuery_31,train,single_llm,0.3,0.26666666666666666,0.2823529411764706,0.31401466999053373,0,1497,7.435886599996593
full791,RealScholarQuery_31,train,scholarloop_a_v2_no_rerank,0.2,0.3333333333333333,0.25,0.2553329457302418,0,0,0.0
full791,RealScholarQuery_31,train,scholarloop_a_v2,0.3,0.4,0.34285714285714286,0.3656833579248973,0,0,10.825483799999347
full791,RealScholarQuery_32,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_32,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_32,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_32,train,single_llm,0.0,0.0,0.0,0.0,0,1298,7.103072199999588
full791,RealScholarQuery_32,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_32,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,10.432868799995049
full791,RealScholarQuery_33,train,keyword,0.1,0.07692307692307693,0.08695652173913043,0.18672776492534796,0,0,0.0
full791,RealScholarQuery_33,train,bm25,0.2,0.3076923076923077,0.24242424242424246,0.34676416969930274,0,0,0.0
full791,RealScholarQuery_33,train,neural_embedding_v2,0.3,0.3076923076923077,0.3037974683544304,0.2830488895533276,0,0,0.0
full791,RealScholarQuery_33,train,single_llm,0.5,0.38461538461538464,0.4347826086956522,0.5405656095005567,0,1309,6.443937299991376
full791,RealScholarQuery_33,train,scholarloop_a_v2_no_rerank,0.4,0.46153846153846156,0.42857142857142855,0.42956913167859306,0,0,0.0
full791,RealScholarQuery_33,train,scholarloop_a_v2,0.4,0.38461538461538464,0.39215686274509803,0.3733601333512472,0,0,8.923208200008958
full791,RealScholarQuery_34,train,keyword,0.2,0.42857142857142855,0.27272727272727276,0.3280171004451757,0,0,0.0
full791,RealScholarQuery_34,train,bm25,0.0,0.2857142857142857,0.0,0.1509568868954004,0,0,0.0
full791,RealScholarQuery_34,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_34,train,single_llm,0.0,0.0,0.0,0.0,0,1978,10.803828100004466
full791,RealScholarQuery_34,train,scholarloop_a_v2_no_rerank,0.1,0.2857142857142857,0.14814814814814817,0.16830025829765652,0,0,0.0
full791,RealScholarQuery_34,train,scholarloop_a_v2,0.0,0.14285714285714285,0.0,0.06871908322857272,0,0,13.981627400004072
full791,RealScholarQuery_35,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_35,train,bm25,0.1,0.14285714285714285,0.11764705882352941,0.0979129253499678,0,0,0.0
full791,RealScholarQuery_35,train,neural_embedding_v2,0.0,0.14285714285714285,0.0,0.06258116307550304,0,0,0.0
full791,RealScholarQuery_35,train,single_llm,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,1659,9.741173200003686
full791,RealScholarQuery_35,train,scholarloop_a_v2_no_rerank,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,0.0
full791,RealScholarQuery_35,train,scholarloop_a_v2,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0,0,11.967452300013974
full791,RealScholarQuery_36,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_36,train,bm25,0.2,0.12121212121212122,0.15094339622641512,0.30534136614879887,0,0,0.0
full791,RealScholarQuery_36,train,neural_embedding_v2,0.3,0.09090909090909091,0.13953488372093023,0.2764659704386725,0,0,0.0
full791,RealScholarQuery_36,train,single_llm,0.4,0.12121212121212122,0.186046511627907,0.3638506620318613,0,937,3.8740176999999676
full791,RealScholarQuery_36,train,scholarloop_a_v2_no_rerank,0.5,0.15151515151515152,0.23255813953488375,0.3648714297034473,0,0,0.0
full791,RealScholarQuery_36,train,scholarloop_a_v2,0.6,0.18181818181818182,0.27906976744186046,0.4539556544247787,0,0,5.6942145000066375
full791,RealScholarQuery_37,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_37,test,bm25,0.1,0.1,0.10000000000000002,0.06943122193677727,0,0,0.0
full791,RealScholarQuery_37,test,neural_embedding_v2,0.2,0.2,0.20000000000000004,0.33013764944712026,0,0,0.0
full791,RealScholarQuery_37,test,single_llm,0.2,0.2,0.20000000000000004,0.28952298823485745,0,1421,6.822903200009023
full791,RealScholarQuery_37,test,scholarloop_a_v2_no_rerank,0.2,0.4,0.26666666666666666,0.2905192314421565,0,0,0.0
full791,RealScholarQuery_37,test,scholarloop_a_v2,0.3,0.4,0.34285714285714286,0.3052085212692485,0,0,8.95903709999402
full791,RealScholarQuery_38,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_38,train,bm25,0.1,0.058823529411764705,0.07407407407407408,0.07879213539011483,0,0,0.0
full791,RealScholarQuery_38,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_38,train,single_llm,0.3,0.17647058823529413,0.22222222222222224,0.33580101130045265,0,1120,5.0715962999965996
full791,RealScholarQuery_38,train,scholarloop_a_v2_no_rerank,0.2,0.11764705882352941,0.14814814814814817,0.20313634064374775,0,0,0.0
full791,RealScholarQuery_38,train,scholarloop_a_v2,0.3,0.23529411764705882,0.26373626373626374,0.32287560664891773,0,0,7.239247699995758
full791,RealScholarQuery_39,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_39,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_39,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_39,train,single_llm,0.0,0.0,0.0,0.0,0,1631,9.8021665999986
full791,RealScholarQuery_39,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_39,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,19.94741680000152
full791,RealScholarQuery_40,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_40,train,bm25,0.0,0.2,0.0,0.09460634670666435,0,0,0.0
full791,RealScholarQuery_40,train,neural_embedding_v2,0.1,0.4,0.16000000000000003,0.19375142305124457,0,0,0.0
full791,RealScholarQuery_40,train,single_llm,0.2,0.4,0.26666666666666666,0.23386470445736623,0,1472,7.832191699999385
full791,RealScholarQuery_40,train,scholarloop_a_v2_no_rerank,0.1,0.4,0.16000000000000003,0.18507312320803065,0,0,0.0
full791,RealScholarQuery_40,train,scholarloop_a_v2,0.1,0.4,0.16000000000000003,0.20159947907392814,0,0,15.034106399994926
full791,RealScholarQuery_41,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_41,holdout,bm25,0.3,0.6,0.4,0.6843515475204855,0,0,0.0
full791,RealScholarQuery_41,holdout,neural_embedding_v2,0.1,0.2,0.13333333333333333,0.11305340175787204,0,0,0.0
full791,RealScholarQuery_41,holdout,single_llm,0.2,0.4,0.26666666666666666,0.30078518014914984,0,1678,9.265438400005223
full791,RealScholarQuery_41,holdout,scholarloop_a_v2_no_rerank,0.0,0.4,0.0,0.18368661692489877,0,0,0.0
full791,RealScholarQuery_41,holdout,scholarloop_a_v2,0.2,0.4,0.26666666666666666,0.2591217516005785,0,0,12.785161599997082
full791,RealScholarQuery_42,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_42,holdout,bm25,0.1,0.1,0.10000000000000002,0.06362078819895171,0,0,0.0
full791,RealScholarQuery_42,holdout,neural_embedding_v2,0.0,0.1,0.0,0.05947719272904215,0,0,0.0
full791,RealScholarQuery_42,holdout,single_llm,0.1,0.1,0.10000000000000002,0.08514311764162098,0,1296,5.931895999994595
full791,RealScholarQuery_42,holdout,scholarloop_a_v2_no_rerank,0.0,0.4,0.0,0.22435361867116924,0,0,0.0
full791,RealScholarQuery_42,holdout,scholarloop_a_v2,0.2,0.2,0.20000000000000004,0.12987501165334076,0,0,8.693535599988536
full791,RealScholarQuery_43,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_43,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_43,holdout,neural_embedding_v2,0.0,0.03571428571428571,0.0,0.03233829114831982,0,0,0.0
full791,RealScholarQuery_43,holdout,single_llm,0.1,0.03571428571428571,0.05263157894736841,0.05059568297461706,0,1391,7.8919479999894975
full791,RealScholarQuery_43,holdout,scholarloop_a_v2_no_rerank,0.2,0.14285714285714285,0.16666666666666666,0.25516250204457636,0,0,0.0
full791,RealScholarQuery_43,holdout,scholarloop_a_v2,0.3,0.10714285714285714,0.15789473684210525,0.23044549889843213,0,0,11.326708300010068
full791,RealScholarQuery_44,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_44,holdout,bm25,0.1,0.04,0.05714285714285714,0.04734667987788577,0,0,0.0
full791,RealScholarQuery_44,holdout,neural_embedding_v2,0.1,0.08,0.08888888888888889,0.07580895208575764,0,0,0.0
full791,RealScholarQuery_44,holdout,single_llm,0.3,0.12,0.17142857142857143,0.25581837196551754,0,2031,12.637704300010228
full791,RealScholarQuery_44,holdout,scholarloop_a_v2_no_rerank,0.2,0.16,0.17777777777777778,0.1658235868208101,0,0,0.0
full791,RealScholarQuery_44,holdout,scholarloop_a_v2,0.2,0.16,0.17777777777777778,0.16794489575723967,0,0,19.52681219999795
full791,RealScholarQuery_45,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_45,holdout,bm25,0.5,0.13793103448275862,0.2162162162162162,0.45267418684490157,0,0,0.0
full791,RealScholarQuery_45,holdout,neural_embedding_v2,0.6,0.15517241379310345,0.24657534246575347,0.47429354965150583,0,0,0.0
full791,RealScholarQuery_45,holdout,single_llm,0.9,0.15517241379310345,0.2647058823529411,0.6005587048582707,0,1426,7.176758600005996
full791,RealScholarQuery_45,holdout,scholarloop_a_v2_no_rerank,0.6,0.20689655172413793,0.3076923076923077,0.6384301578848145,0,0,0.0
full791,RealScholarQuery_45,holdout,scholarloop_a_v2,0.8,0.22413793103448276,0.3501683501683502,0.6273543400982252,0,0,9.562624900005176
full791,RealScholarQuery_46,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_46,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_46,train,neural_embedding_v2,0.1,0.03076923076923077,0.04705882352941177,0.0782683224234459,0,0,0.0
full791,RealScholarQuery_46,train,single_llm,0.0,0.0,0.0,0.0,0,1676,10.84567139999126
full791,RealScholarQuery_46,train,scholarloop_a_v2_no_rerank,0.0,0.015384615384615385,0.0,0.03475017269886857,0,0,0.0
full791,RealScholarQuery_46,train,scholarloop_a_v2,0.0,0.046153846153846156,0.0,0.10841321105385203,0,0,13.855179100006353
full791,RealScholarQuery_47,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_47,test,bm25,0.1,0.25,0.14285714285714288,0.19519002499605084,0,0,0.0
full791,RealScholarQuery_47,test,neural_embedding_v2,0.1,0.25,0.14285714285714288,0.3903800499921017,0,0,0.0
full791,RealScholarQuery_47,test,single_llm,0.2,0.5,0.28571428571428575,0.23599633571930026,0,1434,7.887595699998201
full791,RealScholarQuery_47,test,scholarloop_a_v2_no_rerank,0.2,0.5,0.28571428571428575,0.3638184934971571,0,0,0.0
full791,RealScholarQuery_47,test,scholarloop_a_v2,0.1,0.5,0.16666666666666669,0.49291318861032357,0,0,15.660460900006
full791,RealScholarQuery_48,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_48,holdout,bm25,0.3,0.375,0.33333333333333326,0.510383374527714,0,0,0.0
full791,RealScholarQuery_48,holdout,neural_embedding_v2,0.2,0.25,0.22222222222222224,0.3430427114200248,0,0,0.0
full791,RealScholarQuery_48,holdout,single_llm,0.3,0.375,0.33333333333333326,0.4519792040377807,0,1997,12.734651999999187
full791,RealScholarQuery_48,holdout,scholarloop_a_v2_no_rerank,0.2,0.375,0.26086956521739135,0.4744143492495101,0,0,0.0
full791,RealScholarQuery_48,holdout,scholarloop_a_v2,0.3,0.5,0.37499999999999994,0.5790558005555013,0,0,16.42868100000487
full791,RealScholarQuery_49,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
full791,RealScholarQuery_49,train,bm25,0.1,0.125,0.11111111111111112,0.10893649261775588,0,0,0.0
full791,RealScholarQuery_49,train,neural_embedding_v2,0.1,0.25,0.14285714285714288,0.17949307520872437,0,0,0.0
full791,RealScholarQuery_49,train,single_llm,0.1,0.125,0.11111111111111112,0.2529427027676571,0,1251,6.243173599999864
full791,RealScholarQuery_49,train,scholarloop_a_v2_no_rerank,0.1,0.125,0.11111111111111112,0.2529427027676571,0,0,0.0
full791,RealScholarQuery_49,train,scholarloop_a_v2,0.1,0.125,0.11111111111111112,0.2529427027676571,0,0,12.285720599989872
